,text,UniqueID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
16199,one convers could chang lifenncheck famili colleagu mate xfxfxxb ,16199,0,0,0,0,0,0,1,0,0,1
16200,sunshin fresh air exercis win combo physic health mental health even better find cycl track without angri magpi swoop xfxfxxdxfxfxfxbbxfxfxxnruokxexxa ,16200,0,1,0,0,0,0,0,0,0,0
16201, think campaign damag tbh nnmental health care need improv reli friend like donxexxt ever ask theyxexxr overwhelm live realli feel like slap face actual struggl,16201,1,0,0,0,1,2,2,0,1,1
16202,rais awar school commun import wellb xexxa,16202,0,0,0,0,0,0,0,0,0,1
16203,begin convers ,16203,0,0,0,0,0,0,0,0,0,0
16204, current harar zimbabw ive battl heart problem myocardi infarct april last year realli affect work im bill amp rent right even hard proper medic need healthi,16204,0,0,0,2,0,2,1,1,1,0
16205,day everyday suicid rate rise esp teen boysmen esp indigen amp polynesian commun stigma mh real amp genuin connect integr suicideprevent xexxstrategiesxexx tue worldsuicidepreventionday herexexx sum tip ,16205,1,0,1,1,0,1,1,1,0,1
16206,connect ask question ruok today great trustthesign ,16206,0,0,0,0,0,0,1,0,0,0
16207,servic learn team member valuabl discuss around hope u r ok nn coxexxa,16207,0,1,0,0,1,0,2,0,1,2
16208,today watch sign trust gut start convers could chang someon life elderli commun member especiallynther tip say someon think might okay ,16208,0,2,1,1,0,0,1,0,0,2
16209,today remind check love one friend colleagu keep eye pexexxa,16209,0,0,0,0,2,0,2,0,0,1
16210,ruok matexexx new action googl scenario tip show ask ruok avail anxexxa,16210,0,0,0,0,0,0,1,0,0,1
16211,today watch sign trust gut start convers could chang someon life elderli commun member especiallynther tip say someon think might okay ,16211,0,2,1,1,0,0,1,0,0,2
16212,privileg former nrl coach turn life coach matt elliott mentor team xfxfxxdxfxfxfxbb ruok ,16212,0,0,0,0,0,0,1,0,0,4
16213,ask opcc deleg xexxchow practic self carexexxd take look ,16213,0,0,0,0,0,0,0,0,0,0
16214,use resourc practic reach other know sign depress ask simpl question ruok trustthesign ,16214,0,0,0,1,0,1,1,1,0,0
16215, rioli stitch xfxfxaxaxfxfxfxbbxexxdxexxxefxbxf fuckm,16215,0,0,0,0,0,0,0,0,0,0
16216,servic learn team member valuabl discuss around hope u r ok nn coxexxa,16216,0,1,0,0,1,0,2,0,1,2
16217,today take time check amp ask xexxdr u kxexxdnnnnendometriosisaustralia endowarrior endometrixexxa,16217,0,1,0,0,0,0,0,0,0,0
16218,today take time check amp ask xexxdr u kxexxdnnnnendometriosisaustralia endowarrior endometriosi endo mentalhealth health ,16218,0,1,0,0,0,0,0,0,0,0
16219,absolut pleasur interview red player r u ok ambassador izack rodda featur u sundayxexxa,16219,0,0,0,0,0,1,1,0,0,1
16220,itxexx ruok day therapi dog riley littl brother murphi ml help law student allevi stress ,16220,0,0,0,0,0,1,1,0,0,2
16221, small step take make sure friend need ,16221,0,0,0,0,1,1,1,0,0,1
16222,ask ok isnt alway easi could chang life xcxa look key step staxexxa,16222,0,0,0,0,0,0,0,0,0,0
16223,ask opcc deleg xexxchow practic self carexexxd take look ,16223,0,0,0,0,0,0,0,0,0,0
16224, thank boss came huge shock everyon im keep head high famili tri make sure everyon okay time,16224,1,1,0,1,0,1,0,0,1,0
16225, want altoid ,16225,0,0,0,0,0,0,0,0,0,0
16226,friend amp colleagu recognis never forget ask amp listen repli savealif suicideprevent ,16226,0,0,0,0,1,1,1,0,0,1
16227,today ask colleagu famili amp friend r u ok convers could chang lifenruok mentalhealthxexxa,16227,0,0,0,0,1,0,1,0,0,1
16228, thank kind word xfxfxxa,16228,0,0,0,0,1,0,2,0,0,2
16229,today remind trustthesign check peopl around open youxexxa,16229,0,0,0,0,0,0,0,0,0,0
16230, sorri hear lossnit alway hard make sens situat hope stay strong,16230,0,1,0,0,1,0,1,0,1,1
16231,ruok matexexx new action googl scenario tip show ask ruok avail anxexxa,16231,0,0,0,0,0,0,1,0,0,1
16232, man decid despit entireti record histori he persecut part vast conspiraci men,16232,0,0,0,0,0,0,0,0,0,0
16233,alway great riley ml certifi therapi dog help student staff destress ruok ,16233,0,0,0,0,0,0,0,0,0,0
16234,googl home tri ruok mate voic resourc creat work offer tip supportxexxa,16234,0,0,0,0,0,0,2,0,0,1
16235,send extra big yellow love today year r u ok encourag everyon trust sign txexxa,16235,0,0,0,0,1,0,2,0,0,1
16236,googl home tri ruok mate voic resourc creat work offer tip support need take user r u ok four step ask r u ok listen encourag action check ruok ,16236,0,0,0,0,0,0,3,0,0,1
16237, realli sad stay posit stay strong,16237,0,0,0,0,0,0,0,0,0,0
16238,today nation australia check mate websit tip ask right question listen first thought tomorrow onewav take tomorrow bondi beach fluro friday chat ocean great peopl ruok,16238,0,3,0,0,1,0,2,0,0,2
16239,ok day oz countri four step take notic someonexexxa,16239,0,0,0,0,0,0,0,0,0,0
16240,send extra big yellow love today year r u ok encourag everyon trust sign txexxa,16240,0,0,0,0,1,0,2,0,0,1
16241,want live want given miner heart gold nit express never give nthat keep search heart goldnand im get oldn neil young rule,16241,0,1,0,1,1,0,2,0,1,1
16242,today staff brisban celebr yoga session healthi breakfast spread wellb tip visit nngroundprob ruok awlq ,16242,0,0,0,0,0,0,2,0,0,0
16243,therexexx littl thing wexexxv introduc ixexxm proud fact practis ruok messag ask wexexxr alright listen check inxexxd ambassadornnful stori xfxfxxb ,16243,0,1,0,0,1,0,1,0,0,2
16244,ruok matexexx new action googl scenario tip show ask ruok avail anxexxa,16244,0,0,0,0,0,0,1,0,0,1
16245,today ask colleagu famili amp friend r u ok convers could chang lifenruok mentalhealthxexxa,16245,0,0,0,0,1,0,1,0,0,1
16246,shout canberra melbourn team host morn tea rais awar day dxc recognis import increas understand mental health better support love one colleagu ruok ,16246,1,1,0,0,1,0,1,0,1,1
16247,convers save live power found simplest question inspir other connect amp listen meaning facetofac convers remind someon much valu rememb everi day good day ask ruok ,16247,0,1,0,0,3,0,4,0,1,3
16248,xfxfxx check kit help patient amp colleagu feel confid start convers gener practic workplac tell todayxexx r u ok day messag practis xfxfxxaxefxbxf gpinthent,16248,0,2,0,0,0,0,1,0,0,0
16249,ok ok great part convers everyon readi talk check often amp creat relationship know your alway theyr readi mean everyth youcantalk mentalhealth ,16249,0,0,0,0,0,0,1,0,0,0
16250,donxexxt wait someon ask ruok ask amiok visit websit speak xexxa,16250,0,1,0,0,0,1,1,0,0,0
16251,better day rais awar mental health proud celebr today tomorrow everi day encourag ihpa staff broader commun take moment trustthesign ask listen encourag check ,16251,0,2,0,0,1,0,1,0,0,1
16252,refuge talent support day ,16252,0,0,0,0,0,0,1,0,0,0
16253, u r best,16253,0,0,0,0,0,0,0,0,0,0
16254, boss boss,16254,0,0,0,0,0,0,0,0,0,0
16255,week well xexxchamm homexexxd friday xexxcthank askingxexxd pod cast peopl depresxexxa,16255,0,0,0,0,0,0,0,0,0,0
16256, ask elderli mum today amp said would feel much better lift tuggerah station wouldnt struggl updown ramp everi time wish travel train xfxfxaxann nn,16256,0,1,0,1,0,1,1,0,0,1
16257,cofound australian suicid prevent organis ruok brave reveal note left famili hexexxa,16257,0,0,0,1,0,0,0,0,0,0
16258,ru oknnsuch import question honour ru ok day volunt team took time morn cxexxa,16258,0,2,0,0,0,0,1,0,0,1
16259,today australia itxexx r u ok day suicid prevent organ promot genuin human connectionxexxa,16259,0,1,0,1,1,0,0,0,0,0
16260,ruok matexexx new action googl scenario tip show ask ruok avail anxexxa,16260,0,0,0,0,0,0,1,0,0,1
16261,spoke staff one corpor support today simpl question could save life itxexx alwaysxexxa,16261,0,0,0,0,1,1,2,0,0,1
16262,r u oknntoday import make sure ask someon realli import questionnn nn,16262,0,0,0,0,0,0,0,0,0,0
16263,today nation day action dedic remind everyon ask xexxar okxexx convers savxexxa,16263,0,0,0,0,0,0,1,0,0,1
16264,import remind peopl theyr alon okay talk thisnnruok ambassador izack rodda reflect oxexxa,16264,0,0,0,0,0,0,2,0,0,1
16265,ok day oz countri four step take notic someonexexxa,16265,0,0,0,0,0,0,0,0,0,0
16266,donxexxt wait someon ask ruok ask amiok visit websit speak xexxa,16266,0,1,0,0,0,1,1,0,0,0
16267,today rais awar start convers learn sign ask help thank wonder well team lunchtim activ cupcak sausag sizzl ruok trustthesign shinethroughdiscoveri ,16267,0,1,0,0,0,0,1,0,0,1
16268,today septemb mark world suicid prevent day across globe provid uniqu opportun collectivelxexxa,16268,0,0,0,1,0,0,0,0,0,0
16269,today ask colleagu famili amp friend r u ok convers could chang lifenruok mentalhealthxexxa,16269,0,0,0,0,1,0,1,0,0,1
16270, babi donxexxt anyway speak,16270,0,0,0,0,0,0,0,0,0,0
16271,humbl speak today brain mind centr r u ok day differ convers passiv compassion vastxexx impact ,16271,0,0,0,0,0,0,0,0,0,1
16272,connect ask question ruok today great trustthesign ,16272,0,0,0,0,0,0,1,0,0,0
16273,ig parent teacher friend ptf support ig creat word cloud spot particip respons question feel stress na big thank wonder ptf make today special commun ,16273,0,0,0,0,2,1,5,0,0,3
16274, oh ben sad love xfxfxx,16274,0,0,0,0,1,0,1,0,0,0
16275,connect ask question ruok today great trustthesign ,16275,0,0,0,0,0,0,1,0,0,0
16276,today sept ok day australia day encourag look mate colleagu friend andxexxa,16276,0,0,0,0,1,0,2,0,0,2
16277,time ask ruok nover half australian wish someon ask okay nnsupport movement ask allimport question r u ok ,16277,0,1,0,0,0,0,1,0,0,0
16278,absolut pleasur interview red player r u ok ambassador izack rodda featur u sundayxexxa,16278,0,0,0,0,0,1,1,0,0,1
16279,know someon struggl itxexx ok ask question ok militari life tough support avail thexexxa,16279,0,0,0,0,0,1,1,1,0,0
16280, amaz,16280,0,0,0,0,0,0,0,0,0,0
16281,spend nin hospit thank im ok xfxfxx ruok ,16281,0,0,0,0,0,0,0,0,0,0
16282,r u ok three word could make differ ask friend ask colleagu ask stranger your concernexexxa,16282,0,0,0,1,1,1,2,0,0,2
16283,ruok matexexx new action googl scenario tip show ask ruok avail anxexxa,16283,0,0,0,0,0,0,1,0,0,1
16284,mental health issu impact job amp career lectur share issu threaten career amp share hixexxa,16284,1,5,0,1,2,1,5,0,0,2
16285,week well xexxchamm homexexxd friday xexxcthank askingxexxd pod cast peopl depress came well advic expert like xexxaxexxaxexxa give listen ,16285,0,0,0,1,0,1,1,1,0,1
16286,great help someon follow xfxfxaxxfxfxxc xexxa,16286,0,0,0,0,0,0,0,0,0,0
16287,spirit r u ok day beauti pcg spent time sunshin today xfxfxcxexfxfxcxbbxfxfxxb ,16287,0,1,0,0,0,1,1,0,0,0
16288,festiv saw youth chaplain bring student togeth game jengaxexxa,16288,1,1,0,1,1,0,1,0,1,1
16289,servic learn team member valuabl discuss around hope u r ok nn coxexxa,16289,0,1,0,0,1,0,2,0,1,2
16290,ask ru ok todayand everi day medic radiat scienc challeng profess work isxexxa,16290,0,0,0,0,0,0,0,0,0,0
16291,ok day oz countri four step take notic someonexexxa,16291,0,0,0,0,0,0,0,0,0,0
16292,check today everi day xfxfxxb nnruok ,16292,0,0,0,0,0,0,0,0,0,0
16293,ask ru ok todayand everi day medic radiat scienc challeng profess work remind check friend colleagu trust sign trust gut visit help advic ,16293,0,0,1,0,1,0,2,0,0,3
16294,alway inspir compass student ea staff amp commun ,16294,0,0,0,0,0,0,0,0,0,1
16295, well done xfxfxxaa,16295,0,0,0,0,0,0,0,0,0,0
16296,ruok matexexx new action googl scenario tip show ask ruok avail anxexxa,16296,0,0,0,0,0,0,1,0,0,1
16297, thank boss hope r ok well big hugxfxfxxfxfxfxxaxfxfxx,16297,0,1,0,0,1,0,1,0,1,1
16298, thank boss truli one hero inspir aunt recent took life tri make differ realli hit home stay awesom thank truli xfxfxxf,16298,1,1,0,0,1,1,2,0,1,2
16299,amaz scene race winner grinner annarbor ,16299,0,1,0,0,1,0,1,0,1,0
16300,happen help donxexxt exist prepar peopl take suicid mate emerg send home canxexxt afford therapi,16300,0,1,0,0,0,0,2,0,0,1
16301, power,16301,0,0,0,0,0,0,0,0,0,0
16302,wonder celebr done suicideprevent illawarra amp shoalhaven region today r u okxexxa,16302,0,0,0,0,0,0,0,0,0,0
16303,today sept ok day australia day encourag look mate colleagu friend andxexxa,16303,0,0,0,0,1,0,2,0,0,2
16304,mental health issu impact job amp career lectur share issu threaten career amp share stori help student lift facad part day help start conversationn,16304,1,6,0,1,2,1,5,0,0,2
16305,ask ok isnt alway easi could chang life xcxa look key step staxexxa,16305,0,0,0,0,0,0,0,0,0,0
16306,trust sign trust gut amp ask r u ok support great initi ,16306,0,0,1,0,0,0,0,0,0,2
16307,today great remind check peopl live ask realli staffxexxa,16307,0,0,0,0,0,0,0,0,0,0
16308,ru oknnsuch import question honour ru ok day volunt team took time morn cxexxa,16308,0,2,0,0,0,0,1,0,0,1
16309, great help someon follow xfxfxaxxfxfxxc ,16309,0,0,0,0,0,0,0,0,0,0
16310, festiv saw youth chaplain bring student togeth game jenga lunch today ,16310,1,1,0,1,1,0,1,0,1,1
16311,melb amp share person journey encouragexexxa,16311,0,2,0,1,2,0,2,0,0,1
16312,awabak medic servic host luncheon today r u ok day suicid prevent prioriti nation butxexxa,16312,0,0,0,1,0,0,0,0,0,1
16313, melb amp share person journey encourag other ask oknntelstrapurpl ,16313,0,2,0,1,2,0,2,0,0,1
16314, anoth ltinsert topicgt awar day nkill,16314,0,0,0,0,0,0,0,0,0,0
16315,ask opcc deleg xexxchow practic self carexexxd take look ,16315,0,0,0,0,0,0,0,0,0,0
16316,ruok matexexx new action googl scenario tip show ask ruok avail anxexxa,16316,0,0,0,0,0,0,1,0,0,1
16317,today time check friend famili love one ask question listen answer follow xfxfxxcxfxfxxcxfxfxxc ,16317,0,1,0,0,2,0,3,0,0,1
16318,today nation aim start convers around mental health help australian recognis someon struggl news ,16318,0,1,0,0,0,0,0,0,0,1
16319,never afraid ask mate ruok nnthi start convers could chang life xfxfxxb ,16319,0,1,0,1,0,1,1,0,0,1
16320,today letxexx start convers check listen amp encourag action ruok mentalhealth sxexxa,16320,0,1,0,0,0,0,1,0,0,0
16321,ask ok isnt alway easi could chang life xcxa look key step start import convers ,16321,0,1,0,0,0,0,0,0,0,0
16322,ask ok isnt alway easi could chang life xcxa look key step start import convers ,16322,0,1,0,0,0,0,0,0,0,0
16323, club ring everi support season effort club make depress,16323,0,0,0,1,0,1,1,1,0,0
16324,support day believ convers chang live west amp oi glass site flyixexxa,16324,0,0,0,0,0,0,0,0,0,0
16325, think your boston there local project usa call samaritan hope nn nnphone hope nnsamaritan west st floor nboston ninfoorgnnwhi ping,16325,0,2,0,0,2,0,2,0,2,2
16326,start convers julian assang australian abus tortur left deadn,16326,0,1,0,0,0,0,0,0,0,0
16327,today letxexx start convers check listen amp encourag action ruok mentalhealth suicideprevent ,16327,0,1,0,0,0,0,1,0,0,0
16328,send extra big yellow love today year r u ok encourag everyon trust sign txexxa,16328,0,0,0,0,1,0,2,0,0,1
16329,tonight staff student cairn take part properti investor told buy hous prxexxa,16329,0,0,0,0,0,0,0,0,0,0
16330,convers could chang life nnthi check friend famili colleagu theyxexxr ok xfxfxxb htxexxa,16330,0,0,0,0,1,0,1,0,0,1
16331,ruok matexexx new action googl scenario tip show ask ruok availxexxa,16331,0,0,0,0,0,0,1,0,0,1
16332,r u ok three word could make differ ask friend ask colleagu ask stranger your concernexexxa,16332,0,0,0,1,1,1,2,0,0,2
16333,send extra big yellow love today year r u ok encourag everyon trust sign txexxa,16333,0,0,0,0,1,0,2,0,0,1
16334,awabak medic servic host luncheon today r u ok day suicid prevent prioriti nation butxexxa,16334,0,0,0,1,0,0,0,0,0,1
16335, feel pretti lucki around cheer greg xfxfxxcxfxfxfxbc,16335,0,1,0,0,1,0,1,0,1,1
16336,thank everyon donat amp join bbq lunch offer ear listen inspir meaning convers could help support struggl dont afraid ask r u ok check support resourc ruok ,16336,0,0,0,1,0,1,2,0,0,0
16337,ruok matexexx new action googl scenario tip show ask ruok avaxexxa,16337,0,0,0,0,0,0,1,0,0,1
16338,thank everyon donat amp join bbq lunch offer ear listen inspir meaning convers could help support struggl dont afraid ask r u ok check support resourc ruok ,16338,0,0,0,1,0,1,2,0,0,0
16339,today remind check love one friend colleagu keep eye pexexxa,16339,0,0,0,0,2,0,2,0,0,1
16340, go unlock account youxexxv stolen data call becom inevit,16340,1,0,0,0,0,1,0,0,0,1
16341, xfxfxx send love amp posit vibe ben xfxfxx,16341,0,0,0,0,1,0,1,0,0,0
16342,today take moment start convers ask famili friend colleagu ruok xfxfxxcrememberxexxa,16342,0,1,0,0,1,0,1,0,0,1
16343, im sorri hear famili friend around talk today tonight,16343,0,0,0,0,1,0,2,0,0,1
16344,might notic small chang uniform week support chang remind xexxxexxa,16344,0,0,0,0,0,1,0,0,0,0
16345,notic chang matter small trust gut ask r u ok start convers could chang axexxa,16345,0,1,1,0,0,1,0,0,0,1
16346,today remind check love one friend colleagu keep eye peopl around never afraid ask question someth doesnt feel right ruok springst trustthesign ,16346,0,0,0,1,2,1,3,0,0,1
16347, umm,16347,0,0,0,0,0,0,0,0,0,0
16348, guy incred famili individu togeth one love work mate,16348,0,0,0,0,1,0,2,0,0,1
16349, xexcxa make sure youxexxr ask yourselfnni think itxexx import today wexexxr recognis signific sacrif momentnnof turn friend colleagu distressedxexxa ,16349,0,0,0,0,1,0,1,0,0,1
16350,import question r u ok answer comment make sure ask everyon today askingxexxa,16350,0,0,0,0,0,0,1,0,0,0
16351,notic chang matter small trust gut ask r u ok start convers could chang life nnlearn sign amp ask nruoknsuicideprevent ,16351,0,1,1,0,0,1,0,0,0,1
16352, creat anxieti children parentsveri destruct,16352,0,0,0,0,0,0,0,0,0,0
